topic,network,alpha,seed,agent,type,z,z_neighbors,gap,degree
gun_control,scale_free,0.375,1,45,Type-L,0.888444,0.920976,0.032532,5
gun_control,scale_free,0.375,1,46,Type-L,0.543653,0.920976,0.377323,5
gun_control,scale_free,0.375,1,47,Type-L,0.825247,0.866963,0.041715,5
gun_control,scale_free,0.375,1,48,Type-L,0.732472,0.920976,0.188504,5
gun_control,scale_free,0.375,1,49,Type-C,0.935222,0.91162,0.023601,5
gun_control,scale_free,0.375,2,0,Type-L,-0.114562,-0.907474,0.792913,5
gun_control,scale_free,0.375,2,1,Type-L,0.620131,-0.907474,1.527605,5
gun_control,scale_free,0.375,2,2,Type-C,-0.917844,-0.890364,0.02748,5
gun_control,scale_free,0.375,2,3,Type-C,-0.911584,-0.891616,0.019969,5
gun_control,scale_free,0.375,2,4,Type-L,-0.203965,-0.907474,0.70351,5
gun_control,scale_free,0.375,2,5,Type-C,-0.91901,-0.890131,0.028879,5
gun_control,scale_free,0.375,2,6,Type-L,-0.363339,-0.907474,0.544135,5
gun_control,scale_free,0.375,2,7,Type-L,0.178671,-0.907474,1.086145,5
gun_control,scale_free,0.375,2,8,Type-C,-0.832292,-0.851419,0.019127,5
gun_control,scale_free,0.375,2,9,Type-L,0.031012,-0.783955,0.814967,5
gun_control,scale_free,0.375,2,10,Type-L,-0.126553,-0.907474,0.780921,5
gun_control,scale_free,0.375,2,11,Type-C,-0.919342,-0.890064,0.029278,5
gun_control,scale_free,0.375,2,12,Type-L,0.654817,-0.907474,1.562292,5
gun_control,scale_free,0.375,2,13,Type-L,0.045297,-0.907474,0.952771,5
gun_control,scale_free,0.375,2,14,Type-C,-0.800599,-0.806152,0.005553,5
gun_control,scale_free,0.375,2,15,Type-L,-0.757478,-0.907474,0.149996,5
gun_control,scale_free,0.375,2,16,Type-L,-0.335288,-0.907474,0.572186,5
gun_control,scale_free,0.375,2,17,Type-C,-0.869591,-0.876266,0.006675,5
gun_control,scale_free,0.375,2,18,Type-L,-0.564795,-0.715787,0.150992,5
gun_control,scale_free,0.375,2,19,Type-L,-0.237797,-0.414075,0.176279,5
gun_control,scale_free,0.375,2,20,Type-C,-0.528753,-0.536143,0.00739,5
gun_control,scale_free,0.375,2,21,Type-L,-0.108072,-0.414075,0.306004,5
gun_control,scale_free,0.375,2,22,Type-L,-0.659814,-0.289883,0.369932,5
gun_control,scale_free,0.375,2,23,Type-L,0.135356,-0.414075,0.549432,5
gun_control,scale_free,0.375,2,24,Type-C,-0.278202,-0.275035,0.003167,5
gun_control,scale_free,0.375,2,25,Type-L,0.457125,0.091094,0.366031,5
gun_control,scale_free,0.375,2,26,Type-C,-0.098407,-0.104428,0.006021,5
gun_control,scale_free,0.375,2,27,Type-L,0.404205,0.091094,0.313111,5
gun_control,scale_free,0.375,2,28,Type-C,0.065132,0.058386,0.006746,5
gun_control,scale_free,0.375,2,29,Type-C,-0.234787,-0.236361,0.001573,5
gun_control,scale_free,0.375,2,30,Type-L,0.639229,0.666484,0.027255,5
gun_control,scale_free,0.375,2,31,Type-L,0.587733,0.327734,0.259999,5
gun_control,scale_free,0.375,2,32,Type-L,0.627311,0.579308,0.048004,5
gun_control,scale_free,0.375,2,33,Type-L,0.761462,0.481163,0.2803,5
gun_control,scale_free,0.375,2,34,Type-C,0.463312,0.506047,0.042735,5
gun_control,scale_free,0.375,2,35,Type-L,0.551837,0.594403,0.042566,5
gun_control,scale_free,0.375,2,36,Type-L,0.607502,0.58327,0.024232,5
gun_control,scale_free,0.375,2,37,Type-L,0.842698,0.974663,0.131965,5
gun_control,scale_free,0.375,2,38,Type-L,0.856841,0.971931,0.11509,5
gun_control,scale_free,0.375,2,39,Type-L,0.724319,0.974663,0.250345,5
gun_control,scale_free,0.375,2,40,Type-C,0.973718,0.972922,0.000796,5
gun_control,scale_free,0.375,2,41,Type-L,0.705842,0.921972,0.21613,5
gun_control,scale_free,0.375,2,42,Type-C,0.971592,0.973347,0.001755,5
gun_control,scale_free,0.375,2,43,Type-L,0.529335,0.921972,0.392637,5
gun_control,scale_free,0.375,2,44,Type-C,0.974727,0.97272,0.002007,5
gun_control,scale_free,0.375,2,45,Type-C,0.978671,0.971931,0.00674,5
gun_control,scale_free,0.375,2,46,Type-C,0.974609,0.972744,0.001865,5
gun_control,scale_free,0.375,2,47,Type-L,0.760822,0.83706,0.076238,5
gun_control,scale_free,0.375,2,48,Type-C,0.96501,0.974663,0.009653,5
gun_control,scale_free,0.375,2,49,Type-L,0.75929,0.974663,0.215373,5
gun_control,scale_free,0.375,3,0,Type-C,-0.940885,-0.922987,0.017897,5
gun_control,scale_free,0.375,3,1,Type-L,0.325494,-0.933962,1.259455,5
gun_control,scale_free,0.375,3,2,Type-L,-0.7132,-0.933962,0.220761,5
gun_control,scale_free,0.375,3,3,Type-L,0.26274,-0.933962,1.196701,5
gun_control,scale_free,0.375,3,4,Type-C,-0.921248,-0.926915,0.005667,5
gun_control,scale_free,0.375,3,5,Type-L,-0.221215,-0.933962,0.712746,5
gun_control,scale_free,0.375,3,6,Type-L,-0.545941,-0.933962,0.38802,5
gun_control,scale_free,0.375,3,7,Type-L,-0.708813,-0.933962,0.225148,5
gun_control,scale_free,0.375,3,8,Type-C,-0.772216,-0.75881,0.013406,5
gun_control,scale_free,0.375,3,9,Type-L,-0.002681,-0.73605,0.733369,5
gun_control,scale_free,0.375,3,10,Type-L,-0.340699,-0.933962,0.593262,5
gun_control,scale_free,0.375,3,11,Type-L,-0.04626,-0.933962,0.887701,5
gun_control,scale_free,0.375,3,12,Type-L,0.231387,-0.933962,1.165348,5
gun_control,scale_free,0.375,3,13,Type-C,-0.938466,-0.923471,0.014995,5
gun_control,scale_free,0.375,3,14,Type-L,-0.766845,-0.759884,0.006961,5
gun_control,scale_free,0.375,3,15,Type-C,-0.928188,-0.925527,0.002661,5
gun_control,scale_free,0.375,3,16,Type-C,-0.941021,-0.92296,0.018061,5
gun_control,scale_free,0.375,3,17,Type-C,-0.886015,-0.9002,0.014186,5
gun_control,scale_free,0.375,3,18,Type-L,-0.162049,-0.73605,0.574001,5
gun_control,scale_free,0.375,3,19,Type-L,0.164457,-0.360814,0.525271,5
gun_control,scale_free,0.375,3,20,Type-L,-0.182376,-0.532628,0.350252,5
gun_control,scale_free,0.375,3,21,Type-C,-0.354484,-0.334161,0.020323,5
gun_control,scale_free,0.375,3,22,Type-L,-0.719175,-0.295869,0.423306,5
gun_control,scale_free,0.375,3,23,Type-L,-0.281457,-0.348766,0.067309,5
gun_control,scale_free,0.375,3,24,Type-C,-0.28149,-0.276046,0.005444,5
gun_control,scale_free,0.375,3,25,Type-L,0.213836,0.100169,0.113667,5
gun_control,scale_free,0.375,3,26,Type-L,0.095954,-0.122916,0.21887,5
gun_control,scale_free,0.375,3,27,Type-L,0.294979,0.211659,0.08332,5
gun_control,scale_free,0.375,3,28,Type-L,0.057238,0.079469,0.022232,5
gun_control,scale_free,0.375,3,29,Type-L,0.185877,-0.225717,0.411595,5
gun_control,scale_free,0.375,3,30,Type-L,0.556263,0.637541,0.081278,5
gun_control,scale_free,0.375,3,31,Type-L,0.543515,0.265687,0.277828,5
gun_control,scale_free,0.375,3,32,Type-C,0.554237,0.556709,0.002472,5
gun_control,scale_free,0.375,3,33,Type-L,0.549126,0.474675,0.074451,5
gun_control,scale_free,0.375,3,34,Type-C,0.417868,0.391798,0.02607,5
gun_control,scale_free,0.375,3,35,Type-C,0.558044,0.555948,0.002096,5
gun_control,scale_free,0.375,3,36,Type-C,0.557974,0.555962,0.002012,5
gun_control,scale_free,0.375,3,37,Type-L,0.790844,0.959732,0.168889,5
gun_control,scale_free,0.375,3,38,Type-C,0.958553,0.958297,0.000256,5
gun_control,scale_free,0.375,3,39,Type-C,0.963129,0.957382,0.005747,5
gun_control,scale_free,0.375,3,40,Type-C,0.962317,0.957544,0.004773,5
gun_control,scale_free,0.375,3,41,Type-L,0.659349,0.950452,0.291103,5
gun_control,scale_free,0.375,3,42,Type-C,0.959927,0.958022,0.001905,5
gun_control,scale_free,0.375,3,43,Type-C,0.927668,0.957382,0.029714,5
gun_control,scale_free,0.375,3,44,Type-L,0.639446,0.959732,0.320286,5
gun_control,scale_free,0.375,3,45,Type-L,0.562139,0.959732,0.397594,5
gun_control,scale_free,0.375,3,46,Type-L,0.951375,0.959732,0.008357,5
gun_control,scale_free,0.375,3,47,Type-L,0.76873,0.916635,0.147906,5
gun_control,scale_free,0.375,3,48,Type-C,0.954736,0.95906,0.004324,5
gun_control,scale_free,0.375,3,49,Type-L,0.532262,0.959732,0.42747,5
gun_control,scale_free,0.375,4,0,Type-L,0.533987,-0.963632,1.497619,5
gun_control,scale_free,0.375,4,1,Type-C,-0.971758,-0.959485,0.012273,5
gun_control,scale_free,0.375,4,2,Type-L,-0.726241,-0.963632,0.23739,5
gun_control,scale_free,0.375,4,3,Type-C,-0.954357,-0.957463,0.003106,5
gun_control,scale_free,0.375,4,4,Type-C,-0.944247,-0.959485,0.015238,5
gun_control,scale_free,0.375,4,5,Type-C,-0.970152,-0.959806,0.010346,5
gun_control,scale_free,0.375,4,6,Type-C,-0.955323,-0.95727,0.001947,5
gun_control,scale_free,0.375,4,7,Type-L,-0.655002,-0.963632,0.308629,5
gun_control,scale_free,0.375,4,8,Type-L,-0.100073,-0.713906,0.613833,5
gun_control,scale_free,0.375,4,9,Type-C,-0.720713,-0.700764,0.019949,5
gun_control,scale_free,0.375,4,10,Type-L,0.160442,-0.954304,1.114746,5
gun_control,scale_free,0.375,4,11,Type-L,0.784442,-0.963632,1.748074,5
gun_control,scale_free,0.375,4,12,Type-L,0.253965,-0.963632,1.217596,5
gun_control,scale_free,0.375,4,13,Type-L,0.595613,-0.963632,1.559245,5
gun_control,scale_free,0.375,4,14,Type-L,-0.692501,-0.706406,0.013905,5
gun_control,scale_free,0.375,4,15,Type-C,-0.951026,-0.958129,0.007104,5
gun_control,scale_free,0.375,4,16,Type-C,-0.966567,-0.960523,0.006044,5
gun_control,scale_free,0.375,4,17,Type-L,0.011377,-0.954304,0.965681,5
gun_control,scale_free,0.375,4,18,Type-C,-0.697393,-0.705428,0.008035,5
gun_control,scale_free,0.375,4,19,Type-C,-0.540088,-0.573933,0.033845,5
gun_control,scale_free,0.375,4,20,Type-C,-0.612435,-0.661139,0.048704,5
gun_control,scale_free,0.375,4,21,Type-L,0.008501,-0.433182,0.441683,5
gun_control,scale_free,0.375,4,22,Type-L,-0.732681,-0.2178,0.514881,5
gun_control,scale_free,0.375,4,23,Type-L,-0.146053,-0.542472,0.396419,5
gun_control,scale_free,0.375,4,24,Type-C,-0.212332,-0.173633,0.038699,5
gun_control,scale_free,0.375,4,25,Type-C,0.043179,0.021529,0.02165,5
gun_control,scale_free,0.375,4,26,Type-C,-0.090453,-0.087716,0.002737,5
gun_control,scale_free,0.375,4,27,Type-L,0.820345,0.182759,0.637586,5
gun_control,scale_free,0.375,4,28,Type-L,0.017776,0.026609,0.008833,5
gun_control,scale_free,0.375,4,29,Type-L,0.52723,-0.108082,0.635312,5
gun_control,scale_free,0.375,4,30,Type-L,0.574932,0.602479,0.027547,5
gun_control,scale_free,0.375,4,31,Type-L,0.528973,0.381808,0.147165,5
gun_control,scale_free,0.375,4,32,Type-C,0.547511,0.543542,0.003969,5
gun_control,scale_free,0.375,4,33,Type-L,0.528973,0.511519,0.017454,5
gun_control,scale_free,0.375,4,34,Type-L,0.528973,0.511519,0.017454,5
gun_control,scale_free,0.375,4,35,Type-C,0.550842,0.542875,0.007967,5
gun_control,scale_free,0.375,4,36,Type-L,0.438431,0.560577,0.122146,5
gun_control,scale_free,0.375,4,37,Type-C,0.970683,0.964573,0.006109,5
gun_control,scale_free,0.375,4,38,Type-L,0.957279,0.956646,0.000633,5
gun_control,scale_free,0.375,4,39,Type-L,0.960282,0.966654,0.006372,5
gun_control,scale_free,0.375,4,40,Type-L,0.950995,0.967254,0.016259,5
gun_control,scale_free,0.375,4,41,Type-L,0.928861,0.919709,0.009152,5
gun_control,scale_free,0.375,4,42,Type-L,0.945909,0.967254,0.021345,5
gun_control,scale_free,0.375,4,43,Type-C,0.893562,0.900639,0.007077,5
gun_control,scale_free,0.375,4,44,Type-L,0.972532,0.964203,0.008329,5
gun_control,scale_free,0.375,4,45,Type-L,0.957279,0.967254,0.009975,5
gun_control,scale_free,0.375,4,46,Type-C,0.969096,0.964891,0.004206,5
gun_control,scale_free,0.375,4,47,Type-L,0.857083,0.874624,0.017541,5
gun_control,scale_free,0.375,4,48,Type-L,0.963678,0.952491,0.011187,5
gun_control,scale_free,0.375,4,49,Type-L,0.950995,0.967254,0.016259,5
gun_control,scale_free,0.375,5,0,Type-L,0.932691,-0.973113,1.905804,5
gun_control,scale_free,0.375,5,1,Type-C,-0.978236,-0.97037,0.007867,5
gun_control,scale_free,0.375,5,2,Type-L,-0.758759,-0.97037,0.211611,5
gun_control,scale_free,0.375,5,3,Type-C,-0.964523,-0.973113,0.00859,5
gun_control,scale_free,0.375,5,4,Type-L,0.26347,-0.9553,1.21877,5
gun_control,scale_free,0.375,5,5,Type-L,-0.210225,-0.973113,0.762888,5
gun_control,scale_free,0.375,5,6,Type-C,-0.966932,-0.972631,0.005699,5
gun_control,scale_free,0.375,5,7,Type-C,-0.9782,-0.970377,0.007823,5
gun_control,scale_free,0.375,5,8,Type-L,-0.194766,-0.814351,0.619585,5
gun_control,scale_free,0.375,5,9,Type-L,-0.502483,-0.745483,0.243,5
gun_control,scale_free,0.375,5,10,Type-L,-0.009842,-0.97037,0.960528,5
gun_control,scale_free,0.375,5,11,Type-C,-0.968117,-0.972394,0.004277,5
gun_control,scale_free,0.375,5,12,Type-L,0.264991,-0.973113,1.238103,5
gun_control,scale_free,0.375,5,13,Type-L,-0.073576,-0.973113,0.899536,5
gun_control,scale_free,0.375,5,14,Type-L,-0.620182,-0.814351,0.194169,5
gun_control,scale_free,0.375,5,15,Type-L,-0.717216,-0.9553,0.238083,5
gun_control,scale_free,0.375,5,16,Type-C,-0.974078,-0.971201,0.002877,5
gun_control,scale_free,0.375,5,17,Type-C,-0.902848,-0.926482,0.023633,5
gun_control,scale_free,0.375,5,18,Type-L,-0.061776,-0.66541,0.603634,5
gun_control,scale_free,0.375,5,19,Type-C,-0.429242,-0.416765,0.012477,5
gun_control,scale_free,0.375,5,20,Type-L,0.103889,-0.460568,0.564457,5
gun_control,scale_free,0.375,5,21,Type-L,0.034796,-0.378577,0.413372,5
gun_control,scale_free,0.375,5,22,Type-L,-0.728409,-0.317033,0.411376,5
gun_control,scale_free,0.375,5,23,Type-C,-0.418832,-0.418846,1.4e-05,5
gun_control,scale_free,0.375,5,24,Type-C,-0.332101,-0.351109,0.019008,5
gun_control,scale_free,0.375,5,25,Type-C,0.040327,0.025686,0.014641,5
gun_control,scale_free,0.375,5,26,Type-L,-0.026511,-0.110037,0.083526,5
gun_control,scale_free,0.375,5,27,Type-L,0.026096,0.31393,0.287834,5
gun_control,scale_free,0.375,5,28,Type-L,0.363721,0.039053,0.324668,5
gun_control,scale_free,0.375,5,29,Type-L,0.349401,-0.2459,0.595301,5
gun_control,scale_free,0.375,5,30,Type-L,0.456876,0.493059,0.036184,5
gun_control,scale_free,0.375,5,31,Type-C,0.328068,0.339692,0.011624,5
gun_control,scale_free,0.375,5,32,Type-C,0.501507,0.484133,0.017374,5
gun_control,scale_free,0.375,5,33,Type-L,0.459005,0.458273,0.000732,5
gun_control,scale_free,0.375,5,34,Type-L,0.535522,0.417176,0.118347,5
gun_control,scale_free,0.375,5,35,Type-C,0.512386,0.481957,0.030429,5
gun_control,scale_free,0.375,5,36,Type-L,0.456876,0.493059,0.036184,5
gun_control,scale_free,0.375,5,37,Type-L,0.947539,0.95361,0.006071,5
gun_control,scale_free,0.375,5,38,Type-C,0.954669,0.952184,0.002485,5
gun_control,scale_free,0.375,5,39,Type-L,0.939715,0.954332,0.014616,5
gun_control,scale_free,0.375,5,40,Type-L,0.925174,0.954332,0.029157,5
gun_control,scale_free,0.375,5,41,Type-C,0.913893,0.917824,0.003931,5
gun_control,scale_free,0.375,5,42,Type-L,0.943933,0.954332,0.010399,5
gun_control,scale_free,0.375,5,43,Type-C,0.904965,0.91961,0.014645,5
gun_control,scale_free,0.375,5,44,Type-L,0.924215,0.954332,0.030117,5
gun_control,scale_free,0.375,5,45,Type-L,0.902076,0.954332,0.052256,5
gun_control,scale_free,0.375,5,46,Type-C,0.9595,0.951218,0.008281,5
gun_control,scale_free,0.375,5,47,Type-L,0.947539,0.914064,0.033475,5
gun_control,scale_free,0.375,5,48,Type-L,0.933302,0.946679,0.013377,5
gun_control,scale_free,0.375,5,49,Type-C,0.962411,0.950636,0.011775,5
gun_control,scale_free,0.375,6,0,Type-C,-0.976858,-0.976389,0.000469,5
gun_control,scale_free,0.375,6,1,Type-C,-0.981291,-0.975502,0.005789,5
gun_control,scale_free,0.375,6,2,Type-C,-0.972411,-0.977278,0.004867,5
gun_control,scale_free,0.375,6,3,Type-L,-0.046735,-0.975436,0.928701,5
gun_control,scale_free,0.375,6,4,Type-L,0.240178,-0.953567,1.193745,5
gun_control,scale_free,0.375,6,5,Type-C,-0.981624,-0.975436,0.006188,5
gun_control,scale_free,0.375,6,6,Type-C,-0.970702,-0.97762,0.006918,5
gun_control,scale_free,0.375,6,7,Type-L,-0.686518,-0.97762,0.291102,5
gun_control,scale_free,0.375,6,8,Type-L,-0.056673,-0.742615,0.685942,5
gun_control,scale_free,0.375,6,9,Type-C,-0.73781,-0.721558,0.016252,5
gun_control,scale_free,0.375,6,10,Type-L,-0.020469,-0.975436,0.954967,5
gun_control,scale_free,0.375,6,11,Type-L,0.370749,-0.975436,1.346184,5
gun_control,scale_free,0.375,6,12,Type-L,-0.157686,-0.97762,0.819933,5
gun_control,scale_free,0.375,6,13,Type-C,-0.975916,-0.976577,0.000661,5
gun_control,scale_free,0.375,6,14,Type-L,-0.632523,-0.742615,0.110092,5
gun_control,scale_free,0.375,6,15,Type-L,-0.742284,-0.975436,0.233152,5
gun_control,scale_free,0.375,6,16,Type-L,-0.513384,-0.97762,0.464236,5
gun_control,scale_free,0.375,6,17,Type-C,-0.871948,-0.879825,0.007877,5
gun_control,scale_free,0.375,6,18,Type-C,-0.674516,-0.671687,0.002829,5
gun_control,scale_free,0.375,6,19,Type-C,-0.490582,-0.503653,0.013071,5
gun_control,scale_free,0.375,6,20,Type-L,-0.113439,-0.535337,0.421899,5
gun_control,scale_free,0.375,6,21,Type-C,-0.480898,-0.50559,0.024692,5
gun_control,scale_free,0.375,6,22,Type-L,-0.559299,-0.314953,0.244346,5
gun_control,scale_free,0.375,6,23,Type-L,0.211362,-0.475265,0.686627,5
gun_control,scale_free,0.375,6,24,Type-C,-0.332161,-0.351198,0.019037,5
gun_control,scale_free,0.375,6,25,Type-L,0.13206,0.043909,0.088151,5
gun_control,scale_free,0.375,6,26,Type-L,0.326339,-0.079,0.40534,5
gun_control,scale_free,0.375,6,27,Type-C,0.241545,0.23411,0.007435,5
gun_control,scale_free,0.375,6,28,Type-L,0.13206,0.043909,0.088151,5
gun_control,scale_free,0.375,6,29,Type-L,0.683637,-0.141339,0.824976,5
gun_control,scale_free,0.375,6,30,Type-L,0.654528,0.66793,0.013402,5
gun_control,scale_free,0.375,6,31,Type-L,0.260612,0.278035,0.017423,5
gun_control,scale_free,0.375,6,32,Type-C,0.580097,0.589571,0.009474,5
gun_control,scale_free,0.375,6,33,Type-C,0.437252,0.429902,0.007349,5
gun_control,scale_free,0.375,6,34,Type-L,0.709953,0.327299,0.382653,5
gun_control,scale_free,0.375,6,35,Type-L,0.626681,0.629532,0.002851,5
gun_control,scale_free,0.375,6,36,Type-C,0.611715,0.632525,0.02081,5
gun_control,scale_free,0.375,6,37,Type-L,0.879976,0.895702,0.015726,5
gun_control,scale_free,0.375,6,38,Type-C,0.914402,0.888816,0.025586,5
gun_control,scale_free,0.375,6,39,Type-C,0.916405,0.888416,0.02799,5
gun_control,scale_free,0.375,6,40,Type-L,0.863359,0.896334,0.032974,5
gun_control,scale_free,0.375,6,41,Type-L,0.885442,0.894608,0.009166,5
gun_control,scale_free,0.375,6,42,Type-L,0.617682,0.896334,0.278652,5
gun_control,scale_free,0.375,6,43,Type-L,0.842136,0.878207,0.036071,5
gun_control,scale_free,0.375,6,44,Type-L,0.855852,0.896334,0.040481,5
gun_control,scale_free,0.375,6,45,Type-L,0.701698,0.896334,0.194636,5
gun_control,scale_free,0.375,6,46,Type-L,0.876816,0.896334,0.019518,5
gun_control,scale_free,0.375,6,47,Type-C,0.862844,0.863628,0.000784,5
gun_control,scale_free,0.375,6,48,Type-L,0.885442,0.894608,0.009166,5
gun_control,scale_free,0.375,6,49,Type-L,0.741939,0.896334,0.154395,5
gun_control,scale_free,0.375,7,0,Type-L,0.96026,-0.963786,1.924046,5
gun_control,scale_free,0.375,7,1,Type-L,-0.751699,-0.963786,0.212088,5
gun_control,scale_free,0.375,7,2,Type-C,-0.962095,-0.960848,0.001247,5
gun_control,scale_free,0.375,7,3,Type-C,-0.957193,-0.961828,0.004636,5
gun_control,scale_free,0.375,7,4,Type-C,-0.947404,-0.963786,0.016382,5
gun_control,scale_free,0.375,7,5,Type-C,-0.969787,-0.95931,0.010478,5
gun_control,scale_free,0.375,7,6,Type-C,-0.958561,-0.961555,0.002994,5
gun_control,scale_free,0.375,7,7,Type-C,-0.971294,-0.959008,0.012286,5
gun_control,scale_free,0.375,7,8,Type-L,-0.252143,-0.800798,0.548655,5
gun_control,scale_free,0.375,7,9,Type-C,-0.760157,-0.763165,0.003008,5
gun_control,scale_free,0.375,7,10,Type-L,-0.059285,-0.959008,0.899724,5
gun_control,scale_free,0.375,7,11,Type-L,0.53548,-0.963786,1.499267,5
gun_control,scale_free,0.375,7,12,Type-L,0.203302,-0.963786,1.167088,5
gun_control,scale_free,0.375,7,13,Type-L,-0.203127,-0.963786,0.760659,5
gun_control,scale_free,0.375,7,14,Type-C,-0.81711,-0.828814,0.011704,5
gun_control,scale_free,0.375,7,15,Type-L,-0.571996,-0.959008,0.387012,5
gun_control,scale_free,0.375,7,16,Type-L,0.649187,-0.963786,1.612974,5
gun_control,scale_free,0.375,7,17,Type-L,0.075422,-0.888085,0.963507,5
gun_control,scale_free,0.375,7,18,Type-L,-0.363842,-0.725716,0.361874,5
gun_control,scale_free,0.375,7,19,Type-L,-0.061848,-0.364257,0.302409,5
gun_control,scale_free,0.375,7,20,Type-L,-0.185161,-0.553934,0.368773,5
gun_control,scale_free,0.375,7,21,Type-C,-0.354514,-0.333979,0.020535,5
gun_control,scale_free,0.375,7,22,Type-L,-0.727618,-0.290483,0.437135,5
gun_control,scale_free,0.375,7,23,Type-L,0.291297,-0.364257,0.655554,5
gun_control,scale_free,0.375,7,24,Type-C,-0.278789,-0.271757,0.007031,5
gun_control,scale_free,0.375,7,25,Type-L,0.285185,0.038482,0.246703,5
gun_control,scale_free,0.375,7,26,Type-C,-0.113199,-0.119087,0.005888,5
gun_control,scale_free,0.375,7,27,Type-C,0.245426,0.249387,0.003961,5
gun_control,scale_free,0.375,7,28,Type-C,0.034818,0.014315,0.020503,5
gun_control,scale_free,0.375,7,29,Type-L,-0.086016,-0.254747,0.168731,5
gun_control,scale_free,0.375,7,30,Type-L,0.520467,0.60188,0.081413,5
gun_control,scale_free,0.375,7,31,Type-L,0.401084,0.283387,0.117697,5
gun_control,scale_free,0.375,7,32,Type-L,0.569312,0.562646,0.006666,5
gun_control,scale_free,0.375,7,33,Type-L,0.401084,0.473845,0.072761,5
gun_control,scale_free,0.375,7,34,Type-C,0.391728,0.42688,0.035152,5
gun_control,scale_free,0.375,7,35,Type-L,0.520467,0.572415,0.051948,5
gun_control,scale_free,0.375,7,36,Type-C,0.587629,0.558983,0.028646,5
gun_control,scale_free,0.375,7,37,Type-L,0.97669,0.977818,0.001128,5
